ensembl,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ensembl.y,gene,ENTREZID,description
ENSG00000237039.1,11.809422773899747,-2.282073868251462,0.8659015867997599,-2.6354887241697504,0.00840162171800483,0.03200663401373971,ENSG00000237039,RPS28P4,NA,ribosomal protein S28 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:36208]
ENSG00000287322.1,4.112515952101205,-5.595916747234477,2.1233024740583537,-2.635477900865803,0.008401889662369242,0.03200663401373971,ENSG00000287322,NA,NA,"novel transcript, antisense to NDUFAF6"
ENSG00000128683.14,8.460989936895812,-2.502949499889619,0.9497484318854575,-2.635381555640707,0.008404275145225022,0.03201007389940001,ENSG00000128683,GAD1,2571,glutamate decarboxylase 1 [Source:HGNC Symbol;Acc:HGNC:4092]
ENSG00000259807.2,34.0329332197531,-1.2485224207891563,0.4746604758720763,-2.6303483948085034,0.008529740464712037,0.03241931985813454,ENSG00000259807,NA,NA,novel transcript
ENSG00000196228.4,4.011888524745318,-5.562046895022828,2.118885238443634,-2.624987325461887,0.008665219277640038,0.03284750959318885,NA,NA,NA,NA
ENSG00000102290.22,12.037771885965071,-2.490101352490046,0.9500883061672242,-2.620915694179448,0.00876939450940922,0.03317252386951014,NA,NA,NA,NA
ENSG00000183960.9,4.125916514591743,-4.144171196870605,1.581424184491904,-2.6205310615014317,0.008779293194881379,0.03319833601819242,ENSG00000183960,KCNH8,131096,potassium voltage-gated channel subfamily H member 8 [Source:HGNC Symbol;Acc:HGNC:18864]
ENSG00000143297.19,13.46342786747222,-2.3958838695001212,0.91435985456315,-2.620285500881699,0.008785618022133573,0.033216435708966575,ENSG00000143297,FCRL5,83416,Fc receptor like 5 [Source:HGNC Symbol;Acc:HGNC:18508]
ENSG00000213862.4,24.894360219722344,-1.3628951396054927,0.5204861418622206,-2.6185041828957445,0.008831620881940238,0.033361154318203926,ENSG00000213862,RPL7AP62,NA,ribosomal protein L7a pseudogene 62 [Source:HGNC Symbol;Acc:HGNC:36890]
ENSG00000165478.7,4.056939922382467,-5.582188615686709,2.134754615761671,-2.614908793016011,0.008925128516826955,0.03366137553455504,NA,NA,NA,NA
ENSG00000039068.20,6.27918543831772,-4.250213634342508,1.6298082289559952,-2.607799837325072,0.009112622331086067,0.03428467352723651,ENSG00000039068,CDH1,999,cadherin 1 [Source:HGNC Symbol;Acc:HGNC:1748]
ENSG00000134940.14,38.859549494260904,-1.2260656718150753,0.4708278914009359,-2.604063383260812,0.009212571781939577,0.034607203008705116,ENSG00000134940,ACRV1,56,acrosomal vesicle protein 1 [Source:HGNC Symbol;Acc:HGNC:127]
ENSG00000265982.1,13.04123406625094,-2.1533714323021487,0.8275110885128872,-2.6022266797318125,0.009262061014174377,0.03476211044986149,ENSG00000265982,NA,NA,Rho GTPase-activating protein 27-like protein pseudogene
ENSG00000200170.1,7.414570887554365,-2.8362416622232467,1.0901842237061878,-2.60161686488286,0.00927854460955429,0.034817924089241614,ENSG00000200170,Y_RNA,NA,Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000078018.20,7.724407131388959,-2.8527483111747522,1.0971721913458958,-2.600091702721065,0.00931988515392328,0.03495169681405403,NA,NA,NA,NA
ENSG00000185038.14,14.597240564567203,-2.3014511448172823,0.8854434103929685,-2.5992074906242464,0.009343927502142921,0.035014592611292944,NA,NA,NA,NA
ENSG00000273243.1,11.640582397570938,-1.989067135264748,0.7652846267195,-2.599120726874083,0.009346289648139995,0.035017367010695605,ENSG00000273243,NA,NA,novel transcript
ENSG00000169302.16,3.8473332992855074,-4.736109830556117,1.8225771603016485,-2.598578503953303,0.00936106375727302,0.035054472536774024,ENSG00000169302,STK32A,202374,serine/threonine kinase 32A [Source:HGNC Symbol;Acc:HGNC:28317]
ENSG00000139572.4,50.33777128569428,-1.0993426848655226,0.42416600462068776,-2.591774618639262,0.009548230167390294,0.03563964299545623,ENSG00000139572,GPR84,53831,G protein-coupled receptor 84 [Source:HGNC Symbol;Acc:HGNC:4535]
ENSG00000112561.19,21.709122787501787,-1.7672531959500934,0.682779023433222,-2.588323799204907,0.00964442744195981,0.035956981905840346,ENSG00000112561,TFEB,7942,transcription factor EB [Source:HGNC Symbol;Acc:HGNC:11753]
ENSG00000277998.1,58.97820035348911,-1.0026848102812265,0.3874410293149675,-2.587967547097602,0.00965440759386903,0.03596674230367711,ENSG00000277998,NA,NA,"eukaryotic translation initiation factor 3, subunit E (EIF3E) pseudogene"
ENSG00000105699.17,38.92427479293403,-1.2292264229559755,0.4751174377403528,-2.5872054471461774,0.009675788206553355,0.03603304914727493,ENSG00000105699,LSR,51599,lipolysis stimulated lipoprotein receptor [Source:HGNC Symbol;Acc:HGNC:29572]
ENSG00000215262.8,5.715051054927512,-3.409529416718665,1.318713176187404,-2.5854973456594417,0.009723862152073975,0.0361933514200278,ENSG00000215262,KCNU1,157855,potassium calcium-activated channel subfamily U member 1 [Source:HGNC Symbol;Acc:HGNC:18867]
ENSG00000175928.6,3.2156457524924242,-5.243651230761559,2.0328090880192846,-2.5795099311912435,0.0098940613580674,0.03669401800814004,ENSG00000175928,LRRN1,57633,leucine rich repeat neuronal 1 [Source:HGNC Symbol;Acc:HGNC:20980]
ENSG00000223749.11,60.96473349232644,-1.0587635552346213,0.4104469521765097,-2.579538109907338,0.009893254168306075,0.03669401800814004,ENSG00000223749,MIR503HG,NA,MIR503 host gene [Source:HGNC Symbol;Acc:HGNC:28258]
ENSG00000105708.9,3.94090224690225,-5.54034173526395,2.1486813081992397,-2.5784846333992557,0.009923471329522777,0.036796770212443035,ENSG00000105708,ZNF14,7561,zinc finger protein 14 [Source:HGNC Symbol;Acc:HGNC:12924]
ENSG00000226887.8,5.323392198125286,-4.435819998951246,1.7224786948215103,-2.5752539130307803,0.010016652334374482,0.03709133205347519,ENSG00000226887,ERVMER34-1,100288413,"endogenous retrovirus group MER34 member 1, envelope [Source:HGNC Symbol;Acc:HGNC:42970]"
ENSG00000198842.10,3.0675353963257614,-5.176358787713384,2.0105097247074957,-2.574649962693655,0.010034157779158056,0.03713248367033409,ENSG00000198842,STYXL2,92235,serine/threonine/tyrosine interacting like 2 [Source:HGNC Symbol;Acc:HGNC:25034]
ENSG00000255062.1,13.512180212445008,-1.9732082954156973,0.7666186987360291,-2.573910992086478,0.010055613835095819,0.03719732978026193,NA,NA,NA,NA
ENSG00000196277.16,5.048377655207325,-4.351837427868579,1.6920095296509894,-2.5719934501587782,0.010111480470574264,0.03735421287164218,NA,NA,NA,NA
ENSG00000167769.5,6.2178481911621475,-3.748604983977753,1.4579174034021838,-2.571205320157397,0.010134522274920036,0.0374132375276077,ENSG00000167769,ACER1,125981,alkaline ceramidase 1 [Source:HGNC Symbol;Acc:HGNC:18356]
ENSG00000232346.1,45.84309376620864,-1.0256796788962084,0.39904032209099544,-2.5703660059253783,0.010159111897738552,0.037485963046005204,ENSG00000232346,NA,NA,ribosomal protein S17 (RPS17) pseudogene
ENSG00000158321.18,10.899630952222124,-3.0548994027573317,1.1895516622387414,-2.568109902018041,0.010225473106007129,0.037684517550711616,NA,NA,NA,NA
ENSG00000177692.12,33.76208260498051,-1.428117441035478,0.556269679655419,-2.567311311880462,0.010249055201543207,0.03775121117566035,ENSG00000177692,DNAJC28,54943,DnaJ heat shock protein family (Hsp40) member C28 [Source:HGNC Symbol;Acc:HGNC:1297]
ENSG00000166558.11,3.2136167618932285,-5.239689242613913,2.0417930025785616,-2.5662196099196923,0.010281371110572686,0.03786378390235126,ENSG00000166558,SLC38A8,146167,solute carrier family 38 member 8 [Source:HGNC Symbol;Acc:HGNC:32434]
ENSG00000168621.15,3.927766088626842,-5.530726010544376,2.1557009452905067,-2.5656276779147786,0.01029893101994903,0.037915518939938525,ENSG00000168621,GDNF,2668,glial cell derived neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:4232]
ENSG00000174640.15,4.944908793802116,-4.426156350874207,1.7280351426991165,-2.5613809820793003,0.010425695657332612,0.03828428922332071,ENSG00000174640,SLCO2A1,6578,solute carrier organic anion transporter family member 2A1 [Source:HGNC Symbol;Acc:HGNC:10955]
ENSG00000141639.12,4.659796332650117,-5.018562805622598,1.9596577229956365,-2.5609384469196783,0.010438984955592253,0.0383008013305699,ENSG00000141639,MAPK4,5596,mitogen-activated protein kinase 4 [Source:HGNC Symbol;Acc:HGNC:6878]
ENSG00000226057.7,3.816107132571761,-5.490655656643945,2.145780995347137,-2.5588145614812317,0.010502975048744591,0.03850912502164938,NA,NA,NA,NA
ENSG00000102024.18,4.619940091475483,-5.012438831936729,1.9590413059277518,-2.558618246981253,0.010508907347596332,0.03852433403213922,NA,NA,NA,NA
ENSG00000131187.10,59.19948920609822,-1.0793518267694813,0.4220440722828221,-2.5574386602121995,0.010544615308000929,0.03862900131156363,NA,NA,NA,NA
ENSG00000122786.20,3.166505502589915,-5.214869967329657,2.0398834350191968,-2.5564548825705726,0.01057447831147862,0.03872526046496716,ENSG00000122786,CALD1,800,caldesmon 1 [Source:HGNC Symbol;Acc:HGNC:1441]
ENSG00000122375.12,3.031694704198477,-5.155665170463124,2.017625713664725,-2.5553129777963646,0.010609235646076073,0.03882620611357196,NA,NA,NA,NA
ENSG00000261596.2,15.755259787130393,-1.8358166040201231,0.7187946433962756,-2.554020986224889,0.010648683809746436,0.03895076754532357,ENSG00000261596,NA,NA,"novel transcript, sense intronic to METTL9"
ENSG00000163545.11,3.148302391684703,-5.2079563829252145,2.039265866769218,-2.5538388435717363,0.010654255619090095,0.03896221245835641,ENSG00000163545,NUAK2,81788,NUAK family kinase 2 [Source:HGNC Symbol;Acc:HGNC:29558]
ENSG00000174564.13,55.32831757862854,-1.0115450475326113,0.3960939603379931,-2.5538007362430983,0.010655421663884524,0.03896221245835641,ENSG00000174564,IL20RB,53833,interleukin 20 receptor subunit beta [Source:HGNC Symbol;Acc:HGNC:6004]
ENSG00000140459.18,4.231941962097794,-4.084763170380968,1.6029215078982195,-2.5483238887579622,0.010824192367129669,0.03950574063405406,ENSG00000140459,CYP11A1,1583,cytochrome P450 family 11 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2590]
ENSG00000285122.1,3.7001497014526463,-4.671539210589411,1.833297316890945,-2.54816235618115,0.010829205915811331,0.03951735915737676,ENSG00000285122,PIGY-DT,NA,PIGY divergent transcript [Source:HGNC Symbol;Acc:HGNC:54080]
ENSG00000287829.1,9.1269281136593,-2.5889429012875964,1.017394874330349,-2.5446785379095243,0.010937838027332135,0.03985988163479417,ENSG00000287829,NA,NA,"novel transcript, antisense to ST7"
ENSG00000170469.11,61.178955442140506,-1.0122686305078632,0.39810073522679607,-2.542744941003886,0.010998548245449704,0.04005408225936077,ENSG00000170469,SPATA24,202051,spermatogenesis associated 24 [Source:HGNC Symbol;Acc:HGNC:27322]
ENSG00000239839.7,91.20716311342649,-1.172459626902508,0.4616091786345545,-2.5399400210599317,0.011087148072965158,0.040322334713064456,ENSG00000239839,DEFA3,1668,defensin alpha 3 [Source:HGNC Symbol;Acc:HGNC:2762]
ENSG00000122986.14,15.129476686177286,-1.7126711226033073,0.6742936618455795,-2.5399484223470687,0.01108688175511352,0.040322334713064456,ENSG00000122986,HVCN1,84329,hydrogen voltage gated channel 1 [Source:HGNC Symbol;Acc:HGNC:28240]
ENSG00000172932.16,3667.614022342476,-1.043238904321753,0.41081104058137674,-2.5394617020160144,0.011102319994194934,0.04035712008664259,ENSG00000172932,ANKRD13D,338692,ankyrin repeat domain 13D [Source:HGNC Symbol;Acc:HGNC:27880]
ENSG00000266402.3,15.357545146522511,-2.023217003296996,0.7970755228458271,-2.5383002555058174,0.01113923699384548,0.04046701581589963,NA,NA,NA,NA
ENSG00000164458.10,3.8439585351577747,-5.4990531451136295,2.1670183515929162,-2.5376126330778073,0.011161144672279211,0.04053682687365059,ENSG00000164458,TBXT,6862,T-box transcription factor T [Source:HGNC Symbol;Acc:HGNC:11515]
ENSG00000213731.2,9.554031383754541,-2.4820357161206488,0.9783116712018394,-2.5370603144001236,0.011178769273458792,0.04058718448840125,ENSG00000213731,RAB5CP1,NA,"RAB5C, member RAS oncogene family pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:45104]"
ENSG00000124097.7,28.881369939906968,-1.3092693134878486,0.5163258755482948,-2.5357422036955137,0.011220930376755396,0.040712876608116705,NA,NA,NA,NA
ENSG00000200742.1,3.030563562697859,-4.376588284919349,1.7260901983341486,-2.5355501636839137,0.011227084741934961,0.040721520871469796,ENSG00000200742,Y_RNA,NA,Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000279406.1,3.97561972650118,-4.08543096069828,1.6113831972003099,-2.535356560622261,0.011233292232813961,0.04073035195481428,ENSG00000279406,NA,NA,TEC
ENSG00000223629.1,44.07542679515331,-1.2195412925621587,0.4812379345693797,-2.5341753111242697,0.01127123268343961,0.040847340735285,ENSG00000223629,DEFA8P,449491,"defensin alpha 8, pseudogene [Source:HGNC Symbol;Acc:HGNC:31799]"
ENSG00000281469.1,14.924671823205108,-1.6419684761921591,0.6482090597064623,-2.5330847380252832,0.011306361682770895,0.04096089957288408,ENSG00000281469,NA,NA,TEC
ENSG00000224727.1,6.015002598231356,-3.246889630457546,1.2818954660420874,-2.5328817493071183,0.01131291097509875,0.04097087785547337,ENSG00000224727,FCF1P7,NA,FCF1 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:44619]
ENSG00000152672.8,3.095554270343354,-5.1910888254122165,2.0496552500339424,-2.5326643713991666,0.011319928259603786,0.0409853511626026,ENSG00000152672,CLEC4F,165530,C-type lectin domain family 4 member F [Source:HGNC Symbol;Acc:HGNC:25357]
ENSG00000112182.15,3.167190476296764,-5.225602868443685,2.0633111324243703,-2.5326296099142613,0.011321050770756586,0.0409853511626026,NA,NA,NA,NA
ENSG00000179023.9,3.72930319413312,-4.6906288267470755,1.854592017216094,-2.5291971405053943,0.011432379268505363,0.04133421519852107,ENSG00000179023,KLHDC7A,127707,kelch domain containing 7A [Source:HGNC Symbol;Acc:HGNC:26791]
ENSG00000286408.1,26.520213305462406,-1.2429297471398917,0.49240676590808685,-2.5241930720584334,0.011596421964420891,0.04180132605271718,ENSG00000286408,NA,NA,novel transcript
ENSG00000167889.13,6.261473899166427,-4.2406557227601365,1.6800946289540317,-2.5240576629902214,0.011600889802085755,0.04181045111110593,ENSG00000167889,MGAT5B,146664,"alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase B [Source:HGNC Symbol;Acc:HGNC:24140]"
ENSG00000227252.2,19.9292413657858,-1.7517352867320484,0.6940673146484345,-2.523869442864276,0.011607102683645478,0.041822420090177156,ENSG00000227252,COPS8-DT,105373951,COPS8 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55816]
ENSG00000258628.1,7.9825169185569225,-2.7724339576507306,1.0989208758660478,-2.522869497283692,0.011640159010731902,0.04191699689121468,ENSG00000258628,RHPN2P1,NA,rhophilin Rho GTPase binding protein 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:37708]
ENSG00000259321.1,11.949474221495931,-2.0408041972437214,0.8094517677094314,-2.5212177904296187,0.011694944297878884,0.04210023962650898,ENSG00000259321,NA,NA,novel transcript
ENSG00000180638.19,5.301149058196057,-3.0783197842586363,1.2223289832879014,-2.5184052954208513,0.011788758155074077,0.04240967445590794,ENSG00000180638,SLC47A2,146802,solute carrier family 47 member 2 [Source:HGNC Symbol;Acc:HGNC:26439]
ENSG00000188162.12,10.988759501095194,-2.7436090726840523,1.0895596977502773,-2.518089718579951,0.011799326102806415,0.04244062122468701,ENSG00000188162,OTOG,340990,otogelin [Source:HGNC Symbol;Acc:HGNC:8516]
ENSG00000173114.13,4.52648374181416,-4.976421473918333,1.9771476782464474,-2.516970041576243,0.011836889350251383,0.04253321931280211,ENSG00000173114,LRRN3,54674,leucine rich repeat neuronal 3 [Source:HGNC Symbol;Acc:HGNC:17200]
ENSG00000167723.15,3.6819011865872846,-5.442945758459735,2.1634945260848832,-2.5158121237817195,0.011875847016321332,0.042630638200566943,ENSG00000167723,TRPV3,162514,transient receptor potential cation channel subfamily V member 3 [Source:HGNC Symbol;Acc:HGNC:18084]
ENSG00000196218.13,29.041784664621687,-1.5937637210454916,0.6340655854433588,-2.5135628831378405,0.011951846845767361,0.04284646805475824,NA,NA,NA,NA
ENSG00000122145.15,3.062470022145978,-5.172873047893615,2.061102641314179,-2.5097600401867135,0.01208132269975647,0.04322451031203673,ENSG00000122145,TBX22,50945,T-box transcription factor 22 [Source:HGNC Symbol;Acc:HGNC:11600]
ENSG00000262587.2,19.148682008338625,-1.6885610232288875,0.6735941824280948,-2.50679276525542,0.012183211763538303,0.04353854822878501,NA,NA,NA,NA
ENSG00000039537.14,3.644239979064003,-5.424878239240014,2.1675146129441702,-2.5028104571213543,0.012321151023077303,0.043969768546428235,NA,NA,NA,NA
ENSG00000146950.13,11.05855273184055,-2.5436505286625115,1.016329989207978,-2.502780155729507,0.012322205885255523,0.043969768546428235,ENSG00000146950,SHROOM2,357,shroom family member 2 [Source:HGNC Symbol;Acc:HGNC:630]
ENSG00000154529.15,31.482367125938197,-1.1308874026302367,0.45238026400496595,-2.4998601676792482,0.012424233554340407,0.04428992090231436,ENSG00000154529,CNTNAP3B,728577,contactin associated protein family member 3B [Source:HGNC Symbol;Acc:HGNC:32035]
ENSG00000142609.18,5.768131573508279,-3.184876848858101,1.274657141649742,-2.498614525264442,0.012467984883851809,0.044407426562537655,NA,NA,NA,NA
ENSG00000181074.4,3.648492025633626,-5.424719273072554,2.171688132202786,-2.497927392350832,0.012492177745144975,0.044473388602336406,NA,NA,NA,NA
ENSG00000121904.17,20.696345169322022,-1.4381037889308899,0.5760548345193942,-2.4964703058706346,0.012543617032398504,0.044612383291640335,NA,NA,NA,NA
ENSG00000287804.1,38.35017109125749,-1.275121688845844,0.5107951168249902,-2.4963466698189465,0.012547990355540078,0.044620587575234086,NA,NA,NA,NA
ENSG00000277440.1,7.493488850629214,-2.5161101557490784,1.0083675346112593,-2.495231222134771,0.012587507665422664,0.04473164343512281,ENSG00000277440,NA,NA,"novel transcript, sense intronic with DNAJA3"
ENSG00000269825.2,4.700992863659644,-4.352235796999982,1.7457205477258741,-2.493088485822991,0.01266372827546587,0.044965502536401754,NA,NA,NA,NA
ENSG00000180475.4,4.525162383146563,-3.680393477553872,1.4775368730646719,-2.490897888673389,0.0127420734300073,0.045213944042845955,ENSG00000180475,OR10Q1,219960,olfactory receptor family 10 subfamily Q member 1 [Source:HGNC Symbol;Acc:HGNC:15134]
ENSG00000222268.1,6.8802759831676825,-3.2036240183499034,1.2867682045662179,-2.489666753484849,0.012786292135323651,0.04535594213666967,ENSG00000222268,RNA5SP425,NA,"RNA, 5S ribosomal pseudogene 425 [Source:HGNC Symbol;Acc:HGNC:43325]"
ENSG00000183908.7,3.769035093394492,-5.4766591493093255,2.2016197674951203,-2.4875590372902407,0.012862310336832038,0.04556571038439333,ENSG00000183908,LRRC55,219527,leucine rich repeat containing 55 [Source:HGNC Symbol;Acc:HGNC:32324]
ENSG00000140481.15,7.71757416515019,-3.838839628588744,1.5450353072359655,-2.4846290635625308,0.012968648838929429,0.04588971906426814,ENSG00000140481,CCDC33,80125,coiled-coil domain containing 33 [Source:HGNC Symbol;Acc:HGNC:26552]
ENSG00000175505.11,45.70947756189814,-1.7701382247966055,0.7124990778463841,-2.4844077414767547,0.01297671285620733,0.045903208386505356,ENSG00000175505,CLCF1,23529,cardiotrophin like cytokine factor 1 [Source:HGNC Symbol;Acc:HGNC:17412]
